source,destination
/government/policies/making-consumer-credit-markets-fairer--6/activity.atom,/government/policies/consumer-credit-market.atom
/government/policies/improving-water-quality,/government/policies/water-quality
/government/policies/improving-water-quality/activity,/government/policies/water-quality
/government/policies/improving-water-quality/activity.atom,/government/policies/water-quality.atom
/government/policies/improving-water-quality/supporting-pages/reducing-and-controlling-chemical-pollution,/government/publications/2010-to-2015-government-policy-water-quality/2010-to-2015-government-policy-water-quality#appendix-1-reducing-and-controlling-chemical-pollution
/government/policies/improving-water-quality/supporting-pages/reducing-and-controlling-urban-pollution,/government/publications/2010-to-2015-government-policy-water-quality/2010-to-2015-government-policy-water-quality#appendix-2-reducing-and-controlling-urban-pollution
/government/policies/improving-water-quality/supporting-pages/reducing-and-controlling-agricultural-pollution,/government/publications/2010-to-2015-government-policy-water-quality/2010-to-2015-government-policy-water-quality#appendix-3-reducing-and-controlling-agricultural-pollution
/government/policies/improving-water-quality/supporting-pages/planning-for-better-water,/government/publications/2010-to-2015-government-policy-water-quality/2010-to-2015-government-policy-water-quality#appendix-4-planning-for-better-water
/government/policies/improving-water-quality/supporting-pages/working-better-together-in-river-catchments,/government/publications/2010-to-2015-government-policy-water-quality/2010-to-2015-government-policy-water-quality#appendix-5-working-better-together-in-river-basin-districts
/government/policies/improving-water-quality/supporting-pages/reducing-and-controlling-pollution-in-wastewater-discharges-sludge-and-septic-tanks,/government/publications/2010-to-2015-government-policy-water-quality/2010-to-2015-government-policy-water-quality#appendix-6-reducing-and-controlling-pollution-in-wastewater-discharges-sludge-and-septic-tanks
/government/policies/making-sure-government-policies-and-programmes-benefit-rural-businesses-and-communities,/government/policies/rural-economy-and-community
/government/policies/making-sure-government-policies-and-programmes-benefit-rural-businesses-and-communities/activity,/government/policies/rural-economy-and-community
/government/policies/making-sure-government-policies-and-programmes-benefit-rural-businesses-and-communities/activity.atom,/government/policies/rural-economy-and-community.atom
/government/policies/making-sure-government-policies-and-programmes-benefit-rural-businesses-and-communities/supporting-pages/hunting-with-dogs,/government/publications/2010-to-2015-government-policy-rural-economy-and-community/2010-to-2015-government-policy-rural-economy-and-community#appendix-1-hunting-with-dogs
/government/policies/making-sure-government-policies-and-programmes-benefit-rural-businesses-and-communities/supporting-pages/rural-statement,/government/publications/2010-to-2015-government-policy-rural-economy-and-community/2010-to-2015-government-policy-rural-economy-and-community#appendix-2-rural-statement
/government/policies/making-sure-government-policies-and-programmes-benefit-rural-businesses-and-communities/supporting-pages/rural-community-action-network,/government/publications/2010-to-2015-government-policy-rural-economy-and-community/2010-to-2015-government-policy-rural-economy-and-community#appendix-3-rural-community-action-network
/government/policies/making-sure-government-policies-and-programmes-benefit-rural-businesses-and-communities/supporting-pages/rural-proofing,/government/publications/2010-to-2015-government-policy-rural-economy-and-community/2010-to-2015-government-policy-rural-economy-and-community#appendix-4-rural-proofing
/government/policies/making-sure-government-policies-and-programmes-benefit-rural-businesses-and-communities/supporting-pages/details-page-rural-and-farming-network,/government/publications/2010-to-2015-government-policy-rural-economy-and-community/2010-to-2015-government-policy-rural-economy-and-community#appendix-5-rural-and-farming-network
/government/policies/reducing-harmful-drinking,/government/policies/harmful-drinking
/government/policies/reducing-harmful-drinking/activity,/government/policies/harmful-drinking
/government/policies/reducing-harmful-drinking/activity.atom,/government/policies/harmful-drinking.atom
/government/policies/making-it-easier-for-the-media-and-creative-industries-to-grow-while-protecting-the-interests-of-citizens,/government/policies/media-and-creative-industries
/government/policies/making-it-easier-for-the-media-and-creative-industries-to-grow-while-protecting-the-interests-of-citizens/activity,/government/policies/media-and-creative-industries
/government/policies/making-it-easier-for-the-media-and-creative-industries-to-grow-while-protecting-the-interests-of-citizens/activity.atom,/government/policies/media-and-creative-industries.atom
/government/policies/making-it-easier-for-the-media-and-creative-industries-to-grow-while-protecting-the-interests-of-citizens/supporting-pages/promoting-british-creative-industries-at-home-and-abroad,/government/publications/2010-to-2015-government-policy-media-and-creative-industries/2010-to-2015-government-policy-media-and-creative-industries#appendix-1-promoting-british-creative-industries-at-home-and-abroad
/government/policies/making-it-easier-for-the-media-and-creative-industries-to-grow-while-protecting-the-interests-of-citizens/supporting-pages/public-service-broadcasting,/government/publications/2010-to-2015-government-policy-media-and-creative-industries/2010-to-2015-government-policy-media-and-creative-industries#appendix-2-public-service-broadcasting
/government/policies/making-it-easier-for-the-media-and-creative-industries-to-grow-while-protecting-the-interests-of-citizens/supporting-pages/representing-the-public-in-media-mergers,/government/publications/2010-to-2015-government-policy-media-and-creative-industries/2010-to-2015-government-policy-media-and-creative-industries#appendix-3-representing-the-public-in-media-mergers
/government/policies/making-it-easier-for-the-media-and-creative-industries-to-grow-while-protecting-the-interests-of-citizens/supporting-pages/making-sure-there-is-a-new-and-effective-independent-system-of-self-regulation-for-the-press,/government/publications/2010-to-2015-government-policy-media-and-creative-industries/2010-to-2015-government-policy-media-and-creative-industries#appendix-4-making-sure-there-is-a-new-and-effective-independent-system-of-self-regulation-for-the-press
/government/policies/making-it-easier-for-the-media-and-creative-industries-to-grow-while-protecting-the-interests-of-citizens/supporting-pages/continuing-to-support-content-producers-in-the-british-creative-industries-offering-tax-breaks-for-filmmakers-television-producers-animators-and-video-game-producers,/government/publications/2010-to-2015-government-policy-media-and-creative-industries/2010-to-2015-government-policy-media-and-creative-industries#appendix-5-continuing-to-support-content-producers-in-the-british-creative-industries-offering-tax-breaks-for-filmmakers-television-producers-animators-and-video-game-producers-
/government/policies/making-it-easier-for-the-media-and-creative-industries-to-grow-while-protecting-the-interests-of-citizens/supporting-pages/working-with-industry-to-address-online-copyright-infringement,/government/publications/2010-to-2015-government-policy-media-and-creative-industries/2010-to-2015-government-policy-media-and-creative-industries#appendix-6-working-with-industry-to-address-online-copyright-infringement
/government/policies/making-it-easier-for-the-media-and-creative-industries-to-grow-while-protecting-the-interests-of-citizens/supporting-pages/creating-a-local-tv-framework-so-that-local-tv-services-can-be-set-up-across-the-uk,/government/publications/2010-to-2015-government-policy-media-and-creative-industries/2010-to-2015-government-policy-media-and-creative-industries#appendix-7-creating-a-local-tv-framework-so-that-local-tv-services-can-be-set-up-across-the-uk
